Tree ID,Species,Planting Date,lon,lat
13391,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
14707,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
14780,Eucalyptus sideroxylon,7/12/97,-122.38952627200,37.72188785580
14784,Dodonaea viscosa 'Purpurea',7/12/97,-122.38992094400,37.72259897590
15062,Jacaranda mimosifolia,7/12/97,-122.41500097700,37.74582535540
15437,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
15982,Eucalyptus sideroxylon,7/12/97,-122.39036183900,37.72201585720
17098,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
17414,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
17744,Eucalyptus sideroxylon,7/12/97,-122.38859826000,37.72135451560
17782,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
17993,Quercus coccinea,7/12/97,-122.38952627200,37.72188785580
18534,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
18892,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
23266,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
24139,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
24145,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
24430,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
25439,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
25441,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
25478,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
25525,Quercus coccinea,7/12/97,-122.38935323300,37.72172192730
25696,Gleditsia triacanthos 'Aurea',7/12/97,-122.38958027300,37.72181862960
25803,Gleditsia triacanthos 'Aurea',7/12/97,-122.38935323300,37.72172192730
25962,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
26466,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
27120,Quercus coccinea,7/12/97,-122.38976686800,37.72195896790
27442,Quercus coccinea,7/12/97,-122.38976686800,37.72195896790
27539,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
27622,Eucalyptus sideroxylon,7/12/97,-122.39052643800,37.72153532880
28167,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
28169,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
29120,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
29180,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
29548,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
29679,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
29942,Eucalyptus sideroxylon,7/12/97,-122.39052643800,37.72153532880
30076,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
30136,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
30146,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
30186,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
30639,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
31151,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
31520,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
31589,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
31597,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
32015,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
32641,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
33069,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
34063,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
34079,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
34142,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
34557,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
34583,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39178289400,37.72215452550
34669,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
34670,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39102585200,37.72451892050
35122,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
35204,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
1775,Drimys winteri,7/19/97,-122.43908357900,37.79012650250
2452,Tristania conferta,7/19/97,-122.43908357900,37.79012650250
3778,Ginkgo biloba 'Saratoga',7/19/97,-122.43908357900,37.79012650250
4126,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
4803,Tristania laurina,7/19/97,-122.44311782300,37.79133450340
4806,Tristania conferta,7/19/97,-122.44728940100,37.79172462390
5334,Ginkgo biloba 'Saratoga',7/19/97,-122.43908357900,37.79012650250
5895,Olea europaea,7/19/97,-122.43466345700,37.79274152600
6209,Tristania conferta,7/19/97,-122.44762007200,37.79153262130
8391,Robinia ambigua,7/19/97,-122.44117139400,37.79183484750
9609,Tristania conferta,7/19/97,-122.43908357900,37.79012650250
9661,Arbutus 'Marina',7/19/97,-122.43237839000,37.79811285550
10014,Tristania conferta,7/19/97,-122.44728940100,37.79172462390
10364,Dodonaea viscosa 'Purpurea',7/19/97,-122.43466345700,37.79274152600
13298,Tristania laurina,7/19/97,-122.44311782300,37.79133450340
15408,Robinia ambigua,7/19/97,-122.44313626400,37.79144317570
16257,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
23058,Tristania conferta,7/19/97,-122.44728940100,37.79172462390
23078,Robinia ambigua,7/19/97,-122.44117139400,37.79183484750
23080,Olea europaea,7/19/97,-122.43466345700,37.79274152600
23096,Tristania conferta,7/19/97,-122.43908357900,37.79012650250
23134,Olea europaea,7/19/97,-122.43466345700,37.79274152600
23203,Arbutus 'Marina',7/19/97,-122.41279176300,37.75015726370
24789,Dodonaea viscosa 'Purpurea',7/19/97,-122.43466345700,37.79274152600
25106,Robinia ambigua,7/19/97,-122.44117139400,37.79183484750
25147,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
25307,Dodonaea viscosa 'Purpurea',7/19/97,-122.43466345700,37.79274152600
25662,Olea europaea,7/19/97,-122.43466345700,37.79274152600
25953,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
26126,Dodonaea viscosa 'Purpurea',7/19/97,-122.44036308800,37.79085942750
26127,Ginkgo biloba 'Saratoga',7/19/97,-122.43908357900,37.79012650250
26234,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
26455,Robinia ambigua,7/19/97,-122.44117139400,37.79183484750
27046,Robinia ambigua,7/19/97,-122.44117139400,37.79183484750
27523,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
27563,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
27564,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
28066,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
28157,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
28540,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
28541,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
28562,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
29029,Olea europaea,7/19/97,-122.43466345700,37.79274152600
29066,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
29073,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
29176,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
29178,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
29534,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
29549,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
29606,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
29607,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
29953,Tristania conferta,7/19/97,-122.43908357900,37.79012650250
30082,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
30166,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
31034,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
31118,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
31521,Pittosporum undulatum,7/19/97,-122.43908357900,37.79012650250
31972,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
32472,Dodonaea viscosa 'Purpurea',7/19/97,-122.43466345700,37.79274152600
33008,Melaleuca linariifolia,7/19/97,-122.43908357900,37.79012650250
33103,Pittosporum undulatum,7/19/97,-122.43829846700,37.79204699850
33104,Tristania conferta,7/19/97,-122.44762007200,37.79153262130
33134,Arbutus 'Marina',7/19/97,-122.43908357900,37.79012650250
33983,Tristania laurina,7/19/97,-122.43908357900,37.79012650250
34157,Arbutus 'Marina',7/19/97,-122.41279176300,37.75015726370
1157,Melaleuca quinquenervia,7/26/97,-122.43684416400,37.75603711760
1224,Ginkgo biloba 'Saratoga',7/26/97,-122.43659889000,37.75383849730
1278,Acacia baileyana 'Purpurea',7/26/97,-122.43672333600,37.75505925420
1687,Acacia baileyana 'Purpurea',7/26/97,-122.43737229000,37.73832430170
1991,Acacia baileyana 'Purpurea',7/26/97,-122.41517164600,37.66211581270
2037,Tristania laurina 'Elegant',7/26/97,-122.43741430800,37.75428887330
2174,Acacia baileyana 'Purpurea',7/26/97,-122.43737229000,37.73832430170
4148,Dodonaea viscosa 'Purpurea',7/26/97,-122.44040101400,37.75337271330
4461,Platanus acerfolia 'Bloodgood',7/26/97,-122.44072812900,37.75238662640
4488,Tristania laurina 'Elegant',7/26/97,-122.44087035300,37.75398783250
4880,Tristania laurina 'Elegant',7/26/97,-122.44087035300,37.75398783250
5761,Agonis flexuosa,7/26/97,-122.44083835300,37.75167313490
6021,Prunus serrulata 'Kwanzan',7/26/97,-122.43658703800,37.75373064350
8299,Agonis flexuosa,7/26/97,-122.44083835300,37.75167313490
10403,Acacia baileyana 'Purpurea',7/26/97,-122.43737229000,37.73832430170
11646,Jacaranda mimosifolia,7/26/97,-122.43677430000,37.75560681630
11898,Tristania laurina 'Elegant',7/26/97,-122.44087035300,37.75398783250
12212,Arbutus 'Marina',7/26/97,-122.43889462300,37.75506280920
14617,Prunus cerasifera 'Krauter Vesuvius',7/26/97,-122.43657992700,37.75366782850
14618,Tristania laurina 'Elegant',7/26/97,-122.43656451900,37.75353153000
15789,Arbutus 'Marina',7/26/97,-122.43491472000,37.75363108670
15808,Agonis flexuosa,7/26/97,-122.43890055000,37.75512562500
16843,Prunus cerasifera 'Krauter Vesuvius',7/26/97,-122.43779594200,37.75603585950
19390,Agonis flexuosa,7/26/97,-122.44126028500,37.75251818380
20963,Rhaphiolepis 'Majestic Beauty',7/26/97,-122.43647918500,37.75336678670
20964,Arbutus 'Marina',7/26/97,-122.43889462300,37.75506280920
23175,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
23180,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
23417,Tristania laurina 'Elegant',7/26/97,-122.43779594200,37.75603585950
23796,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
25873,Laurus nobilis 'Saratoga',7/26/97,-122.43713578600,37.75596474740
25878,Prunus serrulata 'Kwanzan',7/26/97,-122.43864217600,37.75307404300
31979,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
31990,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
32370,Ficus microcarpa nitida 'Green Gem',7/26/97,-122.42672261300,37.77637390340
34781,Jacaranda mimosifolia,7/26/97,-122.43662614900,37.75408027830
35047,Metrosideros excelsus,7/26/97,-122.44000397100,37.75419642750
35298,Prunus serrulata 'Kwanzan',7/26/97,-122.44086679800,37.75391553510
165,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46367717100,37.78791183300
513,Pyrus calleryana 'Aristocrat',8/2/97,-122.46457555300,37.78554498730
713,Maytenus boaria 'Green Showers',8/2/97,-122.46857205000,37.78141693270
960,Tristania laurina,8/2/97,-122.46783367000,37.78277280280
961,Tristania laurina,8/2/97,-122.46216248400,37.78527831670
962,Ceanothus 'Ray Hartman',8/2/97,-122.46370917200,37.78837998670
1636,Agonis flexuosa,8/2/97,-122.46225019000,37.78210316400
2524,Acacia baileyana 'Purpurea',8/2/97,-122.46243389500,37.78464423440
2545,Agonis flexuosa,8/2/97,-122.46225019000,37.78210316400
2632,Tristania laurina,8/2/97,-122.46216248400,37.78527831670
2633,Ceanothus 'Ray Hartman',8/2/97,-122.46370917200,37.78837998670
3081,Eriobotrya deflexa 'Coppertone',8/2/97,-122.46767912100,37.78286701220
3244,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46367717100,37.78791183300
3350,Agonis flexuosa,8/2/97,-122.46225019000,37.78210316400
3545,Eriobotrya deflexa 'Coppertone',8/2/97,-122.46767912100,37.78286701220
5019,Magnolia grandiflora 'Samuel Sommer',8/2/97,-122.46359657700,37.78580336070
5149,Cupaniopsis anacardioides,8/2/97,-122.45976224900,37.76293051550
5278,Cupaniopsis anacardioides,8/2/97,-122.46143003000,37.78560187660
5391,Ligustrum lucidum,8/2/97,-122.46774003900,37.78364155420
8684,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46462296100,37.78622766270
8685,Prunus cerasifera 'Krauter Vesuvius',8/2/97,-122.46436695800,37.78161367650
9617,Cupaniopsis anacardioides,8/2/97,-122.45976224900,37.76293051550
9618,Eucalyptus polyanthemos,8/2/97,-122.46568727200,37.78506498050
9812,Tristania laurina,8/2/97,-122.46709173400,37.78653699980
9975,Cupaniopsis anacardioides,8/2/97,-122.45976224900,37.76293051550
10013,Cupaniopsis anacardioides,8/2/97,-122.45976224900,37.76293051550
11609,Eucalyptus polyanthemos,8/2/97,-122.46568727200,37.78506498050
12213,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46243389500,37.78464423440
12223,Arbutus 'Marina',8/2/97,-122.46974302800,37.78177486380
14129,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46370206100,37.78828161530
14464,Pyrus calleryana 'Aristocrat',8/2/97,-122.46329856700,37.78139864500
17345,Arbutus 'Marina',8/2/97,-122.46243389500,37.78464423440
17567,Prunus cerasifera 'Krauter Vesuvius',8/2/97,-122.46436695800,37.78161367650
17568,Eriobotrya deflexa 'Coppertone',8/2/97,-122.46564223400,37.78536839190
18090,Eriobotrya deflexa 'Coppertone',8/2/97,-122.46767912100,37.78286701220
18091,Cupaniopsis anacardioides,8/2/97,-122.46143003000,37.78560187660
18092,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46462296100,37.78622766270
18099,Tristania laurina,8/2/97,-122.46257852700,37.78629465770
18104,Prunus serrulata 'Kwanzan',8/2/97,-122.46148810500,37.78644692460
20352,Schinus terebinthifolius,8/2/97,-122.46673854400,37.78555209830
20738,Magnolia grandiflora 'Samuel Sommer',8/2/97,-122.46358591000,37.78566824750
20797,Pittosporum undulatum,8/2/97,-122.46243389500,37.78464423440
22566,Eriobotrya deflexa 'Coppertone',8/2/97,-122.46767248300,37.78367355480
23412,Arbutus 'Marina',8/2/97,-122.46795238100,37.78614909070
23549,Arbutus 'Marina',8/2/97,-122.46974302800,37.78177486380
26800,Pyrus calleryana 'Aristocrat',8/2/97,-122.46458029400,37.78561609940
27068,Michelia doltsopa,8/2/97,-122.46352665100,37.78579980480
27069,Magnolia grandiflora 'Samuel Sommer',8/2/97,-122.46359657700,37.78580336070
28972,Eucalyptus polyanthemos,8/2/97,-122.46568727200,37.78506498050
29468,Eucalyptus polyanthemos,8/2/97,-122.46568727200,37.78506498050
30851,Pyrus calleryana 'Aristocrat',8/2/97,-122.46329856700,37.78139864500
31383,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46581527300,37.78777671970
33935,Arbutus 'Marina',8/2/97,-122.46243389500,37.78464423440
36418,Platanus acerfolia 'Yarwood',8/2/97,-122.46695565200,37.78476293960
36502,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46376250600,37.78814176170
37285,Crataegus phaenopyrum,8/2/97,-122.46221937400,37.78165278800
37662,Ligustrum lucidum,8/2/97,-122.46774003900,37.78364155420
38098,Rhaphiolepis 'Majestic Beauty',8/2/97,-122.46857205000,37.78141693270
38858,Ginkgo biloba 'Autumn Gold',8/2/97,-122.46243389500,37.78464423440
1281,Callistemon viminalis,8/9/97,-122.41309398900,37.75332056430
3258,Crataegus phaenopyrum,8/9/97,-122.41206716200,37.75505870020
3440,Crataegus phaenopyrum,8/9/97,-122.41135292900,37.75665808960
3441,Pyrus kawakamii,8/9/97,-122.41012743200,37.75379227400
4456,Crataegus phaenopyrum,8/9/97,-122.41127589100,37.75519555180
5489,Prunus serrulata 'Kwanzan',8/9/97,-122.41114907400,37.75476532430
5490,Prunus serrulata 'Kwanzan',8/9/97,-122.41104122100,37.75316174760
7949,Acacia baileyana,8/9/97,-122.41301339600,37.75320204440
7952,Dodonaea viscosa 'Purpurea',8/9/97,-122.41097129400,37.75315937700
8239,Acacia baileyana,8/9/97,-122.41162789600,37.75586874560
9202,Prunus serrulata 'Kwanzan',8/9/97,-122.42844115300,37.75570637310
12792,Hymenosporum flavum,8/9/97,-122.40869408000,37.75449137910
13795,Crataegus phaenopyrum,8/9/97,-122.41162789600,37.75586874560
16711,Jacaranda mimosifolia,8/9/97,-122.41152596800,37.74904554520
20234,Prunus serrulata 'Kwanzan',8/9/97,-122.41312954500,37.75369864380
23742,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
24714,Agonis flexuosa,8/9/97,-122.40869408000,37.75449137910
25291,Pittosporum undulatum,8/9/97,-122.41299680200,37.75302189400
25965,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
26198,Photinia fraseri,8/9/97,-122.41153426500,37.75824625820
27572,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
28519,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
29769,Celtis sinensis,8/9/97,-122.41302050700,37.75327315650
30060,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
30561,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
32867,Celtis sinensis,8/9/97,-122.41302050700,37.75327315650
32868,Photinia fraseri,8/9/97,-122.41153426500,37.75824625820
33527,Pyrus calleryana 'Aristocrat',8/9/97,-122.40991054000,37.75432798480
36205,Robinia ambigua,8/9/97,-122.41153426500,37.75824625820
36206,Jacaranda mimosifolia,8/9/97,-122.41121900200,37.75476532430
36207,Pyrus calleryana 'Aristocrat',8/9/97,-122.40973987100,37.75433865170
38416,Jacaranda mimosifolia,8/9/97,-122.41173917400,37.75594400720
38670,Prunus serrulata 'Kwanzan',8/9/97,-122.41115855700,37.75483643640
515,Pyrus calleryana 'Aristocrat',8/16/97,-122.43116118900,37.74373584620
1027,Arbutus 'Marina',8/16/97,-122.42493058800,37.74223064100
1092,Dodonaea viscosa 'Purpurea',8/16/97,-122.42958842700,37.74436163230
1418,Arbutus 'Marina',8/16/97,-122.42474925300,37.74224249320
2034,Jacaranda mimosifolia,8/16/97,-122.42837076100,37.74287303400
4203,Hymenosporum flavum,8/16/97,-122.42999732200,37.74674388510
4492,Prunus cerasifera 'Krauter Vesuvius',8/16/97,-122.42477769800,37.74298324320
6066,Arbutus 'Marina',8/16/97,-122.43110904100,37.74393970100
6581,Olea europaea 'Fruitless',8/16/97,-122.42962398400,37.74676403350
7006,Olea europaea 'Fruitless',8/16/97,-122.42912382900,37.74575898360
7222,Jacaranda mimosifolia,8/16/97,-122.42951139000,37.74677114540
10342,Olea europaea 'Fruitless',8/16/97,-122.42912382900,37.74575898360
10460,Jacaranda mimosifolia,8/16/97,-122.42498510800,37.74302591060
11930,Liquidambar styraciflua 'Festival',8/16/97,-122.42538807600,37.74294650230
13200,Arbutus 'Marina',8/16/97,-122.43110904100,37.74393970100
16942,Arbutus 'Marina',8/16/97,-122.42745980800,37.74449081900
17346,Jacaranda mimosifolia,8/16/97,-122.42760795700,37.74528253270
